CustomerID,InteractionID,InteractionDate,Platform,InteractionType,Sentiment
f3521369-d217-432d-9364-289de51caa73,82c4ae75-f723-4b46-ae82-2ec478a8b3f8,2024-03-24,Instagram,Like,Negative
c3f015a0-2ec9-4ebf-9edc-3b1190bf9fc7,07b05054-0226-4ebc-8ba3-c2f069a31fe5,2023-09-11,Facebook,Share,Positive
28a886bd-0c98-4532-bbb3-4ba77a9ee275,21bf0328-bdfb-4174-aa74-2b51874f6b73,2024-04-13,Twitter,Like,Positive
9800c7eb-9f32-4124-bb91-40c50fe2e85e,377e79a8-6805-439c-8952-b1efeccaec43,2024-03-10,Instagram,Comment,Neutral
47bf3bc6-17a6-4b21-82b5-90f78af4c25c,79a71d59-40aa-465d-94a2-b6496a404563,2024-02-03,Facebook,Comment,Positive
a5537b15-92da-427b-bfa6-287f24e8c371,a9118741-8ebc-4a72-a50e-603270764d4e,2024-05-05,Facebook,Share,Neutral
9fdbee4b-8628-4a1d-ac7f-f210e1076709,6cf0757c-ff38-4541-9a4e-b93a458b8a1d,2023-10-21,Twitter,Comment,Negative
6e59e098-8292-440c-80b6-2d7bb27d5133,5c8fee47-5225-4074-9e8a-9b1068988b7e,2024-02-24,Facebook,Share,Neutral
066b48b0-e451-4a6b-9f1a-c4c8e6ce3c0b,bdb83836-2d72-4ecb-b7c8-ee0a520f4a84,2023-10-14,Facebook,Share,Neutral
66987651-e469-4fc4-a5ca-ed23c08959fb,e107e207-30dc-4601-b171-ded4257f9a47,2024-05-13,Twitter,Comment,Positive
f50cdd04-dc3c-4259-aa56-ffbb357e0731,c9f6635e-aaab-4ebd-9c43-0d7225dd2347,2023-09-30,Twitter,Comment,Neutral
78002a64-8a6e-4d61-80a9-1bbf4c41ae76,ba844448-d249-4847-b1f7-5cde7ea11a05,2024-01-03,Uncategorized,Comment,Neutral
249a52ef-4f20-4035-ade0-4855537d75a2,6fe737c6-c6d2-4b9e-b603-661bd47704c4,2024-06-28,Instagram,Comment,Negative
7689da74-95f4-4977-a528-968d6e64235c,512623a4-45bf-443a-930d-fe0e0caa65c1,2023-12-05,Twitter,Like,Negative
d79f6ce9-0373-42e3-a016-984ba61188ce,eb638d1b-32e2-4deb-8820-5b96ebc5cda5,2023-12-04,Twitter,Like,Neutral
3120d699-c28f-4de7-afba-adceae29c1c5,8dc772ab-acfe-46b9-a100-3ec8b0e6d002,2023-08-20,Facebook,Share,Neutral
ad21da52-d3d5-462d-bf3b-841e989ba1be,174e288b-0926-42a7-8638-2a8561d11842,2023-08-04,Twitter,Like,Uncategorized
b0180e7a-16e4-45bf-a417-0f2f5ca442bd,7d25db4a-6e7e-4a73-a6c9-c42cee868dc5,2023-08-15,Uncategorized,Like,Positive
9f2128cd-2f2b-4f71-987c-29fd045021f0,252122e0-ea99-4de6-8f51-1ce2c9211e8d,2024-02-11,Twitter,Like,Negative
9a3efbb7-f9ec-447a-905a-748ed06b1a82,d69169e5-baee-4ac3-880e-c3135f810c40,2024-05-28,Instagram,Comment,Positive
99220a1a-25ed-41a2-8156-541ea6ae971f,69a27409-8a32-4e8f-a162-461037d516fe,2024-03-02,Uncategorized,Like,Negative
6e59ab74-2fb0-4ed5-9db4-fad5264d0631,f2d9f0bb-5236-4288-9c52-8efd06bfbcbd,2024-05-01,Instagram,Comment,Negative
3cdced98-055c-4037-a0a5-5f01cbc707b9,2a67a671-3507-4247-b240-786dddf33487,2024-06-04,Facebook,Comment,Positive
9e68d26c-7772-4fa8-a1f7-50c8c9c1db86,1edda598-f6db-4c22-a426-9450ecd88fd3,2023-08-02,Instagram,Comment,Positive
363cc756-d55e-44c9-9093-149406fcb440,67e30f07-fcff-4040-bf58-d65602209a50,2023-08-14,Twitter,Like,Negative
2eb6a3f0-488a-44d3-a260-86da1b289ce0,280c85dd-3477-4182-88e4-7154e43b3ee9,2024-02-24,Twitter,Comment,Uncategorized
42f52b1e-bedb-4294-8039-7b08c1be1662,c016df19-6f96-4830-bab0-514cc44f12be,2023-07-08,Twitter,Share,Positive
9c4eeca5-47b9-422b-88e9-2cc77cf58a20,3ccb92d8-a714-408c-8716-ed006ac197e3,2024-05-05,Facebook,Like,Uncategorized
7636fae0-36fa-46a4-82d3-0cb47d1032f3,be8d07a7-0f56-4848-8430-3ce6f0e01562,2024-01-06,Instagram,Like,Neutral
87f8ea44-b883-42e0-8220-4ef3b755c9b5,ce152b36-bb42-45a2-9a20-1712246140ab,2023-10-21,Instagram,Like,Neutral
80ccc424-80cb-43f9-8063-a09c96c53da0,33d639b3-fd06-4ea1-a9f2-f2fe238126d6,2023-12-04,Instagram,Share,Negative
e12c37b3-7d4d-472f-9fd8-0df2cb3001aa,b2f31589-7573-4ef0-aea6-ea6c7e60f40d,2024-01-27,Twitter,Share,Neutral
b79db1bf-be94-444a-9c04-0e3a7280f3b5,630f7a43-90ed-45bf-8793-d511a1592226,2024-04-22,Uncategorized,Like,Neutral
be148fdc-ceb4-4b47-9f09-219b96803d11,e2ca9070-dcf4-410b-9a78-2f6375abc7d8,2023-07-15,Twitter,Like,Uncategorized
cf93db25-321f-4148-805b-662d6258ddb3,879517f9-5dcf-43d8-8466-fe767a445ae4,2024-06-01,Instagram,Like,Negative
f48f4ea8-77e4-49bb-b32b-216e6c278c07,21272ee6-e1da-4ec6-8f50-7bd4ed496a18,2023-08-05,Instagram,Like,Negative
73406732-e0cc-4ae6-a03b-aed8ed40dbee,dfc4fa25-7615-4408-ba57-d38cf5f39294,2023-08-08,Twitter,Comment,Negative
f9ab3c05-425f-4739-8e23-5197e518e250,15fe79c8-d44b-4241-b19f-baa00c110af4,2024-05-06,Instagram,Comment,Uncategorized
7636fae0-36fa-46a4-82d3-0cb47d1032f3,c0af9c0f-8b7d-4921-b22f-4f06431b4723,2023-08-01,Twitter,Like,Negative
1c77cb4b-2e79-4201-90a2-f9794dd4328e,810324ea-3a93-41c4-a5e3-30e85adbca5a,2023-07-31,Instagram,Comment,Negative
253fa70f-a41b-40c0-8958-37f3b5e204e0,129fabb6-bca6-4710-91d0-1eb0eb987410,2023-10-22,Twitter,Like,Neutral
6a84f1a7-f636-4300-bd8d-c7f888460829,eacd4d0e-075b-4a70-873e-89f3b7da1aa3,2024-06-15,Facebook,Share,Uncategorized
04ebb683-0818-4b58-a724-8cd1c7114830,2e212f6d-bc67-47f8-a39d-9da4be2864e7,2023-08-08,Twitter,Like,Neutral
e1787f8a-3681-477f-92bc-c76f56f14bc3,5885d378-c937-447d-a2c9-62fc6960822a,2024-06-25,Instagram,Share,Neutral
71d71a33-628b-4ec1-a3ed-84a3853e3cc5,b1fd790e-24de-422f-a67f-4d3b96fb66be,2023-10-14,Instagram,Comment,Positive
d8128163-77f8-4389-b4d4-2afff0e05e7a,cbc20a5a-dfd2-4bb5-af19-49a960f4d98e,2024-01-26,Facebook,Share,Negative
fd24b1c5-a6ec-480a-b127-7354bce6e545,ba1b1dd7-0bea-4ba4-8272-46a04bf3359d,2024-06-29,Twitter,Share,Negative
31a64c59-e32d-4d9c-ba9c-f308acd78daf,baf88c76-d6b8-4a0c-be12-9dca9397a4d5,2024-02-24,Instagram,Share,Very Positive
094ee9c9-a553-4e24-b3a0-643ceff051fd,62e41731-5adb-40d9-beaa-649b4554321c,2024-03-30,Twitter,Comment,Very Positive
d0874909-2b8a-4921-bec7-610d9452b113,7c34b288-1c28-4004-afbc-a6cfc0543d69,2023-12-08,Twitter,Like,Uncategorized
1861b233-7abc-4e26-9aef-481ee3da9ae1,2ceece3a-d59b-4afd-a027-2d2184c10a74,2024-01-11,Instagram,Like,Uncategorized
0319aa2f-f571-4a05-8947-bd9c7e4ac2ee,73814182-60f7-4dd0-9dfe-e340af2c2585,2024-05-15,Twitter,Share,Negative
b8f3474f-d05d-4aca-982b-6af4a856305a,cb108d4f-1b8e-4f68-a7e4-9a30e116212b,2023-11-10,Instagram,Like,Positive
3120d699-c28f-4de7-afba-adceae29c1c5,2a86284e-9bfe-4e7c-92ce-19899777eec2,2023-07-04,Twitter,Comment,Positive
7617f0d0-1006-4e72-8d8f-8135611236b1,6559ceca-18c0-4e75-925e-a8f744d04f85,2024-02-16,Twitter,Like,Negative
a800ccba-e1ca-4f52-ad9f-14f3432699c9,af1217d1-e174-4575-9df2-b3c56c804832,2024-01-03,Instagram,Like,Uncategorized
75675707-f167-4964-ae1c-9081f3a8f775,6f7f3756-14ad-4001-9433-61fce112389b,2024-01-31,Facebook,Comment,Positive
55089953-71c4-47ee-982a-996d42016a40,9d9d9748-13c5-425a-9e3e-77d94b283790,2024-02-12,Twitter,Comment,Negative
3374b7c6-b390-48a9-bc1a-fd4aaacca0df,695ecee4-ce63-4ed6-867f-29e729ec682d,2023-09-30,Twitter,Comment,Neutral
3ab99bb9-92d4-45c1-adfc-ec3eec038b87,9981a1fc-a3d6-48bf-98e1-8d7edfba87f4,2024-05-04,Instagram,Comment,Negative
81be7ae8-5f41-4ee9-895e-b001c5c63186,d7211ae0-3a0a-4414-8f1f-8b6e860e25d2,2023-11-22,Instagram,Like,Very Positive
a8a71d73-dbd1-4e77-b954-377417c88952,eada4b7e-73e7-4826-aa82-0086968128ea,2023-07-21,Uncategorized,Comment,Positive
f9c1271b-e0e8-4ffb-aa17-b90482df5382,cff41342-30a8-48c3-8b1d-14f52deb9dd0,2024-04-28,Facebook,Share,Negative
2da3a384-4f08-4048-871b-a1acfe7d7c59,732d013e-7a3c-467a-957b-df866745f9b4,2024-04-18,Twitter,Comment,Neutral
8d8fe8bd-2009-4a15-be37-83dba3cef447,b1e1e452-fd2d-4ecf-9469-addd7eb07064,2023-07-28,Facebook,Share,Positive
c814c7e2-76ee-484d-89ef-8982fcfed5f7,ddfb8c6c-cb3a-41a7-ae4e-11a573586911,2023-08-29,Facebook,Comment,Positive
8a34badc-d3bc-464a-8687-d6bd3bb08215,de1e18bd-4424-480a-9886-1e0af66e954a,2024-04-05,Twitter,Share,Positive
d5f8626d-9470-4900-81e4-c8c43e132d05,43ef264d-f245-4cd4-bfc8-c5a38334aeb1,2023-09-16,Facebook,Comment,Negative
6fa635e0-d171-4413-a101-1b41e4831ce4,e0053f15-a243-47a3-b315-fa22d9594a5e,2024-03-01,Instagram,Like,Negative
79c78651-5e3e-4b91-9c79-d1631715c7eb,bb87fb9a-4540-4b0a-979f-e65d5d3557d5,2023-12-24,Uncategorized,Comment,Uncategorized
c946bcca-f938-4fca-b45a-d8d06efce38a,228ab808-5f83-4453-bcb1-3546f913c354,2023-11-30,Instagram,Like,Negative
47bf3bc6-17a6-4b21-82b5-90f78af4c25c,1fd08dea-d007-4cd9-9785-92940d5783be,2023-07-24,Twitter,Share,Uncategorized
4dc5da78-1e88-45ee-ba6e-c9cade3a0df2,d1a63b12-6225-41f3-8ced-cf8da04c53ee,2023-08-24,Instagram,Like,Neutral
46471751-46b7-42f9-afbf-a02412e647ee,18324537-f9de-4611-819b-5b5f48a0656e,2023-11-29,Facebook,Comment,Uncategorized
a319acae-e640-4d21-8215-b5b0eac9c64b,874877fe-2ea1-4aff-ae24-71ec46121e46,2024-05-06,Twitter,Share,Neutral
10aa865b-1440-4be7-82e7-9322d490e50b,88f41686-ee05-4aaa-9125-513fa0e5f287,2023-07-18,Uncategorized,Like,Uncategorized
331aa308-0011-4df0-80c8-83768817c3fd,1d5faf10-b183-4668-8424-824874b380d7,2024-01-25,Twitter,Like,Neutral
39974820-20fa-436e-a5c3-581d43b00d63,c1dc6e4e-f8d8-4f8f-8c0b-6de5ebba845d,2023-07-30,Twitter,Like,Negative
e27d60e6-24bb-4eb6-8745-15ff2b7c4484,87bdbe1e-a1ca-4a3c-9cc5-521386384fd1,2024-04-29,Facebook,Like,Negative
1d26a8ed-88ca-4806-9ec1-7db7ee6a748f,db9fc0c1-6a2e-4e72-a8a6-4306ac477802,2023-09-16,Instagram,Comment,Positive
e76d99b7-f95c-416f-8d4e-5fe436a6414c,ff3e007a-70f9-49c7-bd8b-6bd8afa8f1cb,2023-09-02,Instagram,Share,Uncategorized
081df560-dc5f-45d3-87ac-9992b5050133,62041eea-48ba-4e06-93e8-32e88774e8a5,2023-10-15,Twitter,Comment,Negative
137362fe-5ca3-4d01-806d-8c4d1f7b29aa,85df54cb-530b-456c-aea7-9b362acfcd67,2024-03-13,Twitter,Like,Positive
cffb22a5-2b85-47bb-9423-6802c77b22f1,3414e9ab-f807-4f0a-a011-f4d99eda5814,2023-10-24,Twitter,Like,Neutral
a3ceaaae-d389-4f71-801f-182316d6b788,c7005481-3249-4677-bedd-42b728ec3a59,2024-04-20,Instagram,Comment,Negative
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,4dfb5cb4-9403-42b0-bf85-f8f1a6079c89,2023-12-04,Facebook,Comment,Uncategorized
1d5d2c59-f092-48ce-a2cd-168199412a6c,2381c5db-4fe8-4e19-9adf-b386530b9e2c,2024-05-08,Instagram,Like,Neutral
363cc756-d55e-44c9-9093-149406fcb440,fa0a5dbe-ae2d-4404-824c-20d5b4df7d8e,2024-01-12,Uncategorized,Like,Positive
72d087e6-a4ec-4a4b-b04e-1aa6d5c1ff72,a04cf158-ed9d-4150-85d7-f4912aaa2aee,2023-07-14,Uncategorized,Like,Negative
53408519-26e0-465e-bd85-3da3424c147e,9fe0c30c-4bf9-460d-b166-4952f1e35546,2023-12-29,Facebook,Like,Neutral
61566b24-0de9-47bd-aadd-0650b9646191,bec155fb-cf12-4a50-859f-781786075508,2023-10-11,Twitter,Comment,Neutral
3ff07f9f-8d50-442d-b5b7-0d84510af6be,57e19162-6dcb-48be-af15-b1968bb547a9,2024-06-25,Instagram,Share,Negative
b7e6da15-7fa4-4b59-a121-b3c6edf7b416,9dbd08ca-e504-47cd-9919-9c859a6d0a8c,2024-01-20,Twitter,Comment,Negative
992bfbf0-9fcc-4fad-9efc-767f55dd26ae,6d7d2b58-fbe2-457b-b259-642be4f0b31c,2023-07-01,Instagram,Like,Negative
0b4b34dc-3ae8-4943-9f47-f27482de26a9,80c10602-c883-4571-ac24-d78e31c76490,2024-02-12,Instagram,Comment,Uncategorized
273597c1-d519-4ce1-bf81-f8027e85f8e9,f7a9876a-e4f4-440e-868f-5e5e81bea87e,2024-06-06,Twitter,Comment,Neutral
d1994e4a-365b-49fc-8a99-3bd92ff155e4,c31d23bd-e8f6-416d-8065-01788214aad6,2024-04-16,Twitter,Share,Positive
d91e9fd4-1922-4b2c-b958-0401ebbc6e48,2b0a4f94-e591-4ee0-acd1-60cd29d374e1,2023-08-13,Twitter,Comment,Very Negative
35dc485e-ab21-430b-87b0-b09dab982f99,fe3da336-e8cf-4630-898c-70bbc6b90cf5,2024-03-01,Facebook,Like,Negative
dad30372-5fe9-40fb-a895-b85af25c2f3c,331e3c9b-cd4b-419b-9081-323f9495f131,2024-05-27,Facebook,Share,Negative
48ba61eb-1ce0-43ae-88ec-82a11872e1f3,679242d2-96f1-40f1-a7be-4485759fb479,2024-04-28,Twitter,Like,Neutral
9c649d2d-4a30-4ae5-865a-044f7f0bb386,792d3120-2786-4b88-81c9-d2d89e8bfe3d,2023-12-03,Uncategorized,Like,Negative
cd733ffe-4726-4d32-b2a8-06a86d0dfa20,9165dd1a-6e62-4c8f-944f-b3d2d8791f7a,2024-05-24,Twitter,Share,Positive
ae7378ec-faca-4988-a810-0f5c6afa1388,dbdb95fc-947d-4e3f-8b91-2f012dd257f8,2024-03-30,Instagram,Like,Negative
e173b550-09e9-4e41-a7a6-ed62238a5435,b9995787-6e59-4f59-87c0-2c7f06712220,2024-01-03,Twitter,Share,Negative
872fc6c9-7903-45b5-9c59-1c1fad564497,58010945-130a-492d-891b-e82ba3589730,2024-04-21,Instagram,Share,Positive
b3b912ee-bc75-4ba3-aa9c-4be51830ed21,540b0890-685b-48cb-affb-867b6a46a02d,2023-07-07,Facebook,Like,Neutral
8512b48f-4b69-4852-abdc-b0ca27953ee6,1f165d70-2300-44c3-a68f-1e1ef070594f,2023-07-22,Instagram,Like,Positive
694564e4-e52a-41bc-b076-53100fb5b3cd,b4132b24-8dc5-4447-bd3c-3eefa7b65fd0,2023-09-24,Uncategorized,Comment,Positive
05abacfa-de8a-4606-a35d-7487ed7554c7,790457b7-8da6-4874-9f20-4dc1805d959e,2024-03-03,Instagram,Share,Negative
61434f1c-5389-463a-a76c-b96b2098b7f2,b497bd90-3b39-4555-ad6b-ad37fcf38c9b,2024-06-24,Instagram,Comment,Negative
efa73de0-f044-49ae-8118-c5607b420e4c,53627dac-9601-47fb-8e50-8d734a7ab6d6,2024-04-07,Instagram,Like,Uncategorized
a5537b15-92da-427b-bfa6-287f24e8c371,4ea034ef-65dc-4ac8-b94b-0137582a0cf6,2024-04-03,Twitter,Like,Positive
c3a5e86e-a74b-420e-b1e7-13bcbe6b71ac,8c1da393-7ea5-4405-b8c5-49953f75079a,2023-07-01,Instagram,Share,Very Positive
23c9a49a-62de-4659-8a96-8e0313f04cad,67a74026-1712-409f-9c35-a96c0847fab0,2023-09-22,Twitter,Share,Neutral
9560ed71-7a04-4cd9-a576-b622c5690487,c2ddf0f7-a1fd-4961-81c5-0309bf1da8ea,2024-05-10,Twitter,Comment,Negative
69b50dbe-3286-401f-abdf-65d98281db68,300c10fc-a66b-4154-ab3a-073ec00840bf,2023-07-05,Instagram,Share,Positive
c579a416-2c8c-46df-ba08-e43e243bd136,91af5424-9731-4a11-85ff-4f1ca172f77c,2024-02-24,Instagram,Share,Neutral
a194ec8f-3ff6-4c4c-a9ab-bad2c4c4871a,c866940a-829a-44e0-81e6-4a36c0996385,2024-02-28,Instagram,Share,Positive
79800b63-a83d-4f32-9654-a869ca5b5ca8,93fb830b-653e-4106-8f0e-906f2f8c89f7,2024-03-09,Facebook,Like,Neutral
ed583d72-569d-44e6-a43a-922d87610bc1,16a0d14d-6f55-46ab-914c-f379d30dc5c9,2023-10-30,Facebook,Share,Negative
2da3a384-4f08-4048-871b-a1acfe7d7c59,9790c8f1-54ae-4164-a41b-b4203408455f,2023-10-28,Instagram,Comment,Positive
2914da6c-c083-47d2-8e78-f26c44cbc042,890a6834-e4c7-4153-ac8f-1f5574e69828,2023-10-31,Instagram,Like,Positive
d2c44a3f-8094-4a89-aa38-1c49a82f41ae,1dc1903a-8e17-4116-ab80-9444b42b1d15,2023-07-31,Facebook,Like,Neutral
b27c34a1-416e-4fd0-b5a2-b62dde9ee452,a08e116f-a1c6-4935-a48d-d4798df88b12,2024-02-12,Twitter,Like,Positive
54b3556e-e480-41a2-9dcd-7da1d91655aa,f5b36d17-e31d-4bf6-8b31-d24119a6a75a,2024-03-28,Instagram,Comment,Positive
9f30999e-2fb8-47f8-90df-b669aaaa8fbc,4baab2fa-5593-4407-9a29-1aa40cf817b4,2024-04-13,Instagram,Like,Neutral
04b0cd53-29ca-48ef-b4b7-9520a2939288,d995923c-6998-4c95-92f1-937ed4b375cb,2023-09-25,Instagram,Share,Positive
2bf45bb4-ff28-4e6c-9f90-d749c6b45221,40065293-1181-41b0-ab37-d45d34aa76f3,2023-07-09,Uncategorized,Like,Neutral
e1dabc47-5b6e-4e64-ae9d-b3e092a066ed,352a2e60-11cd-4f62-b84b-64d03e7d9b2c,2024-04-08,Facebook,Share,Negative
0fb0bd8b-df5e-4029-be1f-b861d1ded562,5ae606d2-4c6d-4b3b-bcce-c484db56f755,2024-03-29,Twitter,Share,Uncategorized
1c77cb4b-2e79-4201-90a2-f9794dd4328e,89e8db7f-dd78-4aa6-a8dc-272975a28f0b,2023-09-21,Twitter,Like,Negative
b2ef78d6-e56a-4084-b072-c5104448b76e,6d09fde7-792c-4f7e-9f69-c65354a212e5,2023-08-23,Facebook,Share,Neutral
32ba4f7e-71b6-4524-91f6-86028c5abfb8,db03dd5d-1f3f-4a35-a91d-4fc8030dc088,2023-11-27,Instagram,Share,Neutral
8b603757-5985-4f60-b23b-bd869fdc36b5,c009ca50-4d41-4261-b476-de3423438386,2023-10-28,Facebook,Share,Positive
7335edae-4008-4386-ac65-f67b54eb40cb,4ac08981-4d6a-4b1f-be76-97dbbfed13bc,2024-02-17,Twitter,Comment,Positive
551a4700-bea6-4596-b371-48c0ee1b5bf0,9242542e-b3b4-4881-b2e0-802e5ef02ee2,2023-10-20,Twitter,Like,Positive
dd68aaa6-d50a-4b2f-be13-0331ceae7708,090130db-7bf3-4dd0-b530-b1082de20e3e,2024-01-22,Uncategorized,Comment,Very Negative
f35c6e3f-2fac-4b7a-b713-863a0a37160c,a7a74c36-31d9-4c84-a457-a922c7e5cf16,2023-07-08,Twitter,Share,Positive
3145bbb1-e83c-40eb-9ca0-2e4acbf82050,7f39ac66-5f06-46e1-ba48-11dd37d496d0,2023-08-26,Uncategorized,Comment,Negative
8a39b491-7b4a-4319-ba21-ece95b3f2195,4b7059ff-aa5f-4477-9299-b2c36149798e,2023-12-24,Twitter,Like,Uncategorized
f447245d-7239-4808-974c-7fd358f61c2c,21502c32-3161-489e-818e-04bec10c926b,2024-02-03,Facebook,Share,Negative
787f8b3b-f311-41be-822e-9fc9e203d945,3df2654d-25b0-4a35-85ca-e1e8df937b49,2023-09-07,Instagram,Comment,Uncategorized
76c1d696-0f1c-44b5-b749-8859545658eb,2155484a-f77a-4883-b36c-0f09d41350ab,2024-04-21,Instagram,Like,Negative
80065540-0427-4aa7-83d5-b7e24f8d7962,89a626e6-6a96-4237-98f5-c880e1456940,2023-12-01,Twitter,Like,Negative
1e66b466-e10c-48a8-a1a8-b1f7c963d0dd,e3385955-4fa3-46b0-805b-2afbdb8af093,2023-09-20,Instagram,Comment,Neutral
74653505-85eb-4155-a90b-abe2b30179db,bbf3f24e-5e25-4e8d-98e5-e764923e8d10,2024-06-06,Instagram,Share,Neutral
3375b9af-aba4-4db6-9b17-4785756b4287,59d8e893-8b53-4bfe-a909-002d7a073e28,2023-10-18,Twitter,Like,Neutral
49f6055e-b29f-4172-aedb-4b03255f313f,6d7c62e6-e0c9-41de-b543-e7885bd547a1,2023-08-29,Facebook,Comment,Positive
e29c9045-3b53-479e-b8f7-4e9da6afc6a2,553c39fb-1157-420e-a1c6-52e517f5043a,2023-11-19,Twitter,Like,Neutral
648e2751-83d9-4720-a2cc-2f7ab8db97da,51986fb2-f68d-4105-b679-5890d387fe27,2023-10-27,Twitter,Share,Positive
eeebfab7-8917-4eb2-a187-fae698d2978b,aa5ddfd7-db97-45d9-8899-b885ac51826f,2024-01-21,Facebook,Comment,Neutral
ac0248f2-5af3-46f9-9cec-2fb5a478f47a,c93ab742-3169-4aed-a048-fa29c7348600,2023-09-03,Twitter,Comment,Neutral
d98a5116-3836-43d6-bb54-ffef96f9fd00,c8cf9537-c518-4e6a-a2f4-b226e377afef,2023-07-20,Facebook,Share,Neutral
37709633-2fac-4ab7-b420-8420cbdd4bdb,dbd58e34-6311-4b07-912d-7fbf51e16174,2023-10-01,Twitter,Share,Positive
f545e364-ba9c-49db-8eda-253569dbf0b7,5d97e118-a7a5-48d5-a354-43f226ad8b7d,2023-07-12,Twitter,Share,Positive
a7bc85d1-01ff-447e-bf1b-4f6abcccef7b,f4e757a1-40f0-434b-87ac-6cac2d4966ff,2024-01-04,Instagram,Comment,Positive
7df3505b-72cb-488c-8844-2f7f532d4db0,77199c40-7df9-45dd-9f75-08cadbd3a792,2023-11-02,Twitter,Comment,Positive
174cbf14-d8c9-410d-a0d5-69c86c945f17,82b81e32-4321-4bc0-a1b1-c580d6caaefe,2023-08-10,Instagram,Share,Neutral
bb798529-5f0e-4731-8377-244690335f1a,67843654-8b1f-4c7f-93f8-572e41bd76fa,2023-07-04,Facebook,Share,Negative
43230006-9636-403f-966c-f7e3166e504d,93865b34-4684-4f33-866a-b90853e7cda5,2023-11-13,Twitter,Share,Positive
41846ddf-f6d1-40ef-952b-652f8904d6ee,e96235c1-c42a-4f29-aabf-ea8709c14f07,2023-09-30,Twitter,Comment,Very Positive
d8128163-77f8-4389-b4d4-2afff0e05e7a,3126aa59-eb6b-42bf-9c72-ab3da3bed516,2023-08-29,Twitter,Comment,Negative
8ad8003f-aa9d-4b7b-84f5-1913e2660e5d,cdbcd8ff-f668-40f3-9d4c-1ab07d60d004,2024-03-13,Facebook,Like,Positive
c16f42a8-3339-49f4-9aea-c1dda8b0701e,fd3211b4-eace-4faa-b1f3-a23d06672bd8,2023-10-30,Facebook,Share,Neutral
eb263c61-e957-4ee6-92e0-b1fbb45b6412,c8b51ebc-20f4-47f7-99d4-c1d85c8cf7c7,2024-05-12,Instagram,Comment,Negative
4b489d2f-44a2-4d1c-9792-2e4d392d7d74,708a6413-fc37-46aa-be89-563d20c3e788,2024-03-26,Instagram,Comment,Neutral
697c8e16-03a9-40f0-99f7-eddc12cc7f04,7a72a331-9470-4dd4-8b0a-fa731affd50a,2024-01-05,Facebook,Comment,Positive
62569bed-8b56-46fb-8325-a8e8c062f34f,5b8727a8-83d1-4716-b792-b20a6f38896d,2023-08-12,Instagram,Comment,Uncategorized
6919c087-4f09-4b19-a5a3-962999f01640,113577e9-d29a-4157-9609-4c9e034106da,2024-05-04,Twitter,Comment,Neutral
473f3b1f-2e0e-40a6-8917-b3aac5296a01,a5455664-e5f3-4780-9928-298f32b22a47,2024-05-04,Instagram,Comment,Neutral
e9c58327-25a1-4148-8c41-f0f37fc0c75d,a12ff7b4-dda8-42c8-8f39-cc9fa51a492a,2024-04-01,Twitter,Like,Positive
7eb7f7df-9b0a-416a-829e-bcf4d8bd57dc,f2e20e37-3cfc-4dd3-8320-f568e4835f1d,2023-10-03,Facebook,Share,Negative
51bdd78c-efe1-46e6-8155-fb9677e935aa,2a5e87dc-2169-432d-a3f5-51c5588e45d5,2024-06-25,Instagram,Like,Neutral
acf47c33-118a-4844-84f5-6c5834568e66,5a6ba0e9-bd05-42da-8c75-2f60b510b13c,2024-05-19,Instagram,Comment,Neutral
b0ce5c86-420b-4bc6-be06-02814c3feb2f,3dabb572-b82c-4678-a5e6-9e4ada554052,2023-07-06,Instagram,Share,Positive
62569bed-8b56-46fb-8325-a8e8c062f34f,80239e42-b4a8-45af-b5ed-f3f3172db143,2023-12-09,Facebook,Like,Neutral
e61caa35-25d3-4132-8e2a-675d36c3d9d3,49825249-5378-4234-ab58-d8a335efc6e5,2024-06-29,Uncategorized,Share,Positive
686db601-0d7e-47bb-b291-bafccdd88579,ba143def-ffa6-49c1-9259-6b93d4914a75,2023-07-03,Twitter,Like,Neutral
c8a01b2a-9609-45a7-8f50-fa49f6ba25c5,6d2d5238-de15-4524-a507-bce93d2239d2,2023-09-28,Twitter,Share,Negative
abeab0fe-53bc-42d0-98c4-cf2ad557a781,0304729e-df42-436c-b108-b1e73bb949c3,2024-01-15,Twitter,Comment,Neutral
11b046f0-b091-4bfb-b0f4-df58bfea039a,adb78781-c9d7-4956-a222-3243ccfebe93,2024-01-15,Twitter,Share,Positive
ebae3bd0-ff1e-43a5-856d-bc85eebf9057,b8715db6-9090-4398-ad53-74cfd54b8a2f,2023-09-04,Instagram,Like,Uncategorized
bdb8e28a-44e5-4b20-b4a5-fd345abf6fbe,da85366b-c58a-424e-b713-c8432bae94ae,2023-09-15,Facebook,Comment,Neutral
86c8bcf9-6c61-4615-98c1-2c572d35722d,13ec973b-7647-4983-879c-7f9a209bc991,2023-09-03,Facebook,Share,Positive
41a70349-bf97-44b7-8d7e-f71d8ba581ef,1c65dc78-4ffd-44bd-a3f6-ec14edcc6ce7,2023-08-17,Instagram,Share,Neutral
32ea36b7-323e-451a-8b46-7c3540e03d4d,9b71d7d6-a19f-4527-b671-bb3445efe231,2024-02-14,Uncategorized,Like,Uncategorized
6596f49d-5c9f-4bcd-84a0-82d866b98314,3a0805d9-069f-455f-9f45-5f27a804c814,2023-10-25,Facebook,Share,Negative
