CustomerID,TransactionID,TransactionDate,Amount,ProductCategory,PaymentMethod
8293800b-3b95-42b6-b9bb-80737109e549,2acd8deb-2d93-4c7c-b93b-4bb0a9eee0e5,2024-02-16,37.76,Automotive,PayPal
c3b73fa0-bb97-4c73-b0d5-fc74fcf62ab4,cbe13fdc-8a6b-42f9-8614-901a2a5c7a05,2024-02-25,497.02,Automotive,Bank Transfer
5711d1af-71f2-4b99-a965-3ffdc39d32c8,d4eddf6c-d9ae-4f0d-bba8-913a9983bad3,2022-11-24,533.48,Uncategorized,Debit Card
8f440758-f8ac-44ee-9f83-51d9bde6d101,550a8ea7-c765-4985-8676-fb133baa5f73,2023-07-04,489.79,Health & Beauty,Bank Transfer
35dc485e-ab21-430b-87b0-b09dab982f99,14c5bd38-9a6f-4588-86d3-d209c98e08a0,2024-01-24,373.99,Clothing,Debit Card
c3a3cdb4-7e4f-4017-a8bf-5f329b6938c8,a27aebb2-795a-42a7-9539-264bfdeee548,2023-04-20,247.28,Home & Garden,Debit Card
9d437043-e503-4d1d-b1e6-1e66d3457008,e086ec2c-9a84-4884-b587-fe359e9fd8f3,2024-01-01,878.21,Clothing,PayPal
49f06ea9-4ae5-4ce5-98ce-d2c2f6f15cbd,0ab4fdfb-03fe-4872-a26e-3835ed0638b7,2023-03-23,832.45,Electronics,Credit Card
7d9db1a5-73dc-4942-a282-593b81b00821,1efc910a-8844-4da5-b1bc-3e125287d0be,2024-03-24,509.36,Electronics,Debit Card
7f073342-0881-484e-a2f1-16c8260f5e3f,058ea75e-1d55-4599-b1ba-26305f261224,2023-03-24,559.61,Electronics,Debit Card
4ae4f4ad-20e3-4f73-9f47-f5473047b289,0bdc89d6-8156-40a4-8f29-9ef919bd50a2,2023-01-12,145.69,Home & Garden,Credit Card
86c8bcf9-6c61-4615-98c1-2c572d35722d,8750fee3-7341-42a9-8990-6bde5283147c,2023-09-19,760.88,Clothing,Credit Card
81be7ae8-5f41-4ee9-895e-b001c5c63186,51341d5c-3eec-4149-b0b7-ec77e7beedce,2023-02-26,453.46,Automotive,PayPal
23b20ba3-dc64-48b2-9263-391c044bfe4f,6ce51ff6-9253-496c-8a60-055c087952e2,2022-09-27,59.59,Clothing,Debit Card
060cfd42-8d99-4264-aa27-e8d0b537e207,5a92d779-f629-47c7-8566-3a5b569699b2,2022-09-10,983.79,Automotive,Credit Card
a2f70070-c1b3-4802-a195-3de5441635ae,a7da984d-b9e7-4128-bf7a-3e773c6cea66,2023-01-04,117.03,Automotive,Bank Transfer
705b6742-d75d-4f53-a4e9-231ba146f34d,9611c493-9a4a-4b7f-88c1-865d15f3b832,2023-10-13,475.93,Electronics,Bank Transfer
f05ec030-ac96-417d-a73c-e3ca3adc1a30,f39c8b1d-595a-4656-8108-25981bf3fa14,2023-04-03,-100.0,Electronics,Debit Card
1fac8ad1-9a12-4370-bb35-5e1aa8b3419e,1df57198-5f6e-40db-81c6-ecb06da9a78d,2024-05-30,457.83,Uncategorized,Credit Card
764ab2cd-20c1-4f1b-9082-5e1f9ed9d0b1,9001a3d4-2404-4505-8496-7d4039402ac7,2023-01-14,727.07,Electronics,Credit Card
b1c1b919-9783-4528-893c-3368d978e622,a866a265-063e-4807-abea-b5580cfed103,2023-03-22,84.89,Uncategorized,Debit Card
e7fbdcd7-aac5-4a3c-abeb-672f410dfc99,f055e178-587b-45ae-ad2a-ed1274e694d4,2023-10-27,421.68,Automotive,Bank Transfer
473f3b1f-2e0e-40a6-8917-b3aac5296a01,0b6aeade-745e-4ea7-bf67-d611199d2de8,2023-07-03,489.79,Health & Beauty,Credit Card
e1f9dff8-fef5-49c4-b14b-c31bc3d61cc6,e396b1a9-d7b3-4976-a136-e567af75a125,2022-09-23,510.68,Home & Garden,Bank Transfer
a09b0309-43b7-4f6f-b705-93b92fcabf84,9f7fb5a9-f124-418d-9ef6-07088747b1ee,2022-11-17,258.17,Clothing,PayPal
489968c1-e786-45f1-9688-89ecf37f84c9,d86ec101-f635-42c3-b34c-569b3973beaf,2023-09-28,142.69,Uncategorized,Credit Card
30fbbfed-bf48-475b-8057-2f27f7c343af,30da5870-8bb3-40fb-922a-eea9043d79e7,2023-10-15,625.41,Automotive,PayPal
a179e2b9-047b-40ce-b9f8-b13f2a8f969d,8a8381a3-b84d-4dce-ae5a-c9373047c9dd,2022-11-04,333.95,Automotive,Bank Transfer
2595b6ef-fefb-4725-821d-bf18ef364499,54d462ec-dd32-4ff9-aeb8-f996898a7a99,2023-12-12,34.25,Home & Garden,Debit Card
7a2714b1-ae78-4382-a38c-1723fb5eacdb,e9092975-99e6-4945-b6d5-d8331eb21307,2022-08-17,338.26,Automotive,Debit Card
00a9563c-fec7-4b5d-87a2-d59406006a29,a300403d-ec6b-4f7a-98ed-1da26e2d2bcd,2023-12-08,529.26,Home & Garden,Debit Card
e7d625b7-a986-40b5-a265-bd21939d70ae,ab33cc5a-5fba-445f-acb6-055215802233,2022-08-28,526.28,Electronics,Debit Card
c96a5ee9-f1a6-416a-adc6-1c8b128c7399,00171bd8-8105-4186-ad15-4684165d46a2,2023-11-17,498.74,Uncategorized,Bank Transfer
1a103b87-f903-40de-8615-fdb7a50db074,c76d4450-5c12-4c20-adad-6c044b0150a6,2022-09-22,500.82,Home & Garden,Debit Card
ebccb59b-1792-4a64-a43e-ac942685ec77,88b6ba3b-5490-4374-ad90-cd45b1c94d4b,2023-12-31,0.0,Clothing,Debit Card
411c2202-f939-4b1f-bdd3-7eb0257bd14a,8bb148d2-144a-4655-80a8-d4c3939fa75e,2023-08-09,323.35,Health & Beauty,Debit Card
4c1adb6b-6585-4824-aae1-a9e7f95ec785,430cd403-555e-44cb-b848-cfa408248bc6,2022-09-16,489.79,Health & Beauty,PayPal
78fec206-bd61-4111-8a5b-6c450b8e4268,a7094b00-b5b5-42ab-9056-b9db34f7abd2,2023-05-02,392.94,Home & Garden,Credit Card
ce542175-261b-4ee0-9a5d-bab32b194090,fb4f6a9f-1da6-4b18-aa01-b2eb951c16aa,2023-02-21,183.9,Health & Beauty,Credit Card
9b3cf1b8-e726-466c-b26b-31aa11a13acb,9a9c1072-25c2-4a96-8817-f8113c478b68,2024-02-22,489.79,Electronics,PayPal
6cc1eaef-8496-4485-af7a-9812ccdac060,f2c2faf3-0371-4782-94af-53ffb27b34df,2024-01-25,556.8,Electronics,Bank Transfer
9110b6df-2a4c-4404-aeff-3c8b4c83279f,6199985e-79f7-4e8d-89e9-3f3016433be6,2022-08-10,559.93,Electronics,PayPal
5614c306-00fb-423e-8212-22c474c891b6,5d04088d-2a04-49e8-857b-15337404db9c,2022-11-27,98.46,Clothing,Bank Transfer
fe12cf9d-7da0-4ef0-a48a-bc3cff545790,ae289d3e-086b-453b-9ba3-5e1d4d30c6ca,2023-05-01,636.91,Electronics,Credit Card
9288f074-f683-4862-9aac-a4da59771309,e91b2574-55b7-4312-baed-e0b8f2f12f45,2024-05-27,191.72,Electronics,Bank Transfer
2130fd89-6ba4-4f36-bb90-2327cf27d0d6,0525dc48-b90b-4100-952a-fb163c51901c,2022-11-12,0.0,Automotive,Debit Card
0cd3b70a-d36f-4a0d-bdef-8d689345b33b,8b7b9b98-5e83-40ab-85a6-20ec40ca9794,2022-12-20,354.19,Automotive,Credit Card
e5d3b19d-e899-4694-aac3-705696a235e3,d3362622-63b1-4334-bd5c-e6e3de1e0ed4,2022-10-10,876.45,Health & Beauty,Debit Card
49e88aa3-3b35-4509-9a10-49f25f06b615,7139c834-ed51-4116-9082-4fa221fbcf92,2022-10-06,309.18,Automotive,Credit Card
841fd92c-2c00-4beb-b870-76df175c4398,1dbb7c63-b5fa-4e32-84ad-479fe592f2af,2024-03-23,821.57,Home & Garden,Debit Card
0e744af0-f183-499b-adb5-76ff753745e3,c9d583f2-ad69-43d4-b0dd-81f92044f028,2024-01-06,855.47,Uncategorized,Credit Card
f538ad97-1ba6-452b-8d8b-1b4a65f626bc,432a62ee-45b6-476c-b66b-12c0974bf332,2023-02-13,827.72,Clothing,Debit Card
6ddbc7a4-d655-4b0f-b6bb-ffc1d0960a1b,544d30cb-da39-441d-9b91-b5ede03258cf,2023-12-21,182.7,Home & Garden,Debit Card
40f2fc46-f4cf-4987-ac84-73e500fcb521,6a49aca0-b321-498d-9505-e34454acfca7,2023-01-08,384.79,Uncategorized,Credit Card
8f6a81be-9729-49b5-bc93-4ab9d3c5f6b3,9ce183d3-195b-46aa-952a-4f822c7e0a90,2023-12-27,511.02,Health & Beauty,Bank Transfer
6e62c234-7b0c-4891-b2f0-4f6ea06c1679,9bfa9b02-ac90-429a-a31b-fe44cc8c5b9e,2024-03-11,683.57,Automotive,PayPal
9f682ebb-dc68-4d1a-a83a-4b1f74608578,3f1188e2-1f45-4fd6-ab6b-b7245890b253,2023-09-01,694.81,Electronics,Bank Transfer
b94b3531-591d-445c-b282-dcacb0baca5b,1f5d3997-ad53-4cf8-9bc8-acc851385275,2024-03-13,310.2,Home & Garden,Credit Card
5d70c85d-45b7-4f0d-bdb2-7945e2350942,0f1ba8f5-59d9-4dae-8ae3-37aecdb33f08,2022-12-24,878.82,Health & Beauty,PayPal
cccb312c-4304-4bd8-a66f-6a39a1129846,916d8fe5-c457-4063-ba78-443255663734,2023-01-03,394.2,Uncategorized,Debit Card
948ad644-2c83-4eb1-af0c-c16e76afccfb,64f3ee25-c285-41ee-92b6-f70b006554ae,2024-06-12,65.58,Home & Garden,Debit Card
c234d519-1d1c-4822-b812-2d4fb2d7d0d7,bad70499-1818-4cec-ae7f-f76f5f610df3,2022-11-28,988.34,Health & Beauty,Bank Transfer
35e934cf-39b9-4b4d-9b2d-c9a4c40b3c88,9ac526b6-b7be-482b-8c85-2109fdd809f5,2022-12-21,239.72,Health & Beauty,Bank Transfer
b779c476-9543-44ef-b23e-72fd407bb706,53e8574a-fed3-4121-bdb3-40cffca9dba3,2023-01-09,69.56,Electronics,Credit Card
681db0ac-5b4d-416e-9bfc-dfd83a92f77b,8a9b363d-2848-4955-b84f-ffbd134b8446,2023-01-11,285.41,Automotive,Debit Card
3d8408ab-60f2-465f-a112-d6b7747c4a4a,196808c5-fda0-4ede-ae6d-05d2a717a9cc,2023-10-19,745.76,Electronics,PayPal
e4ce98e6-81ec-48c3-a198-813996dfdf1b,ecad21ea-16ed-45e9-9ac0-d45c021c8698,2024-03-18,184.85,Health & Beauty,PayPal
9fdbee4b-8628-4a1d-ac7f-f210e1076709,4be1302d-945b-4466-a941-75fa8d07b65b,2023-10-09,627.74,Automotive,Debit Card
4fd4c13d-0ede-457c-8e75-5c6ff9b36982,b9c23c84-9575-4dbc-8f90-9c6836ad16c9,2023-11-28,956.9,Home & Garden,Debit Card
b209dd08-f3b3-471e-8616-467021121966,0ffc70f7-6a92-4777-98cd-455f96f635af,2023-01-07,60.54,Health & Beauty,PayPal
362a01b9-67b2-4b9e-b703-44c9567fd51d,de1486e9-58b8-4bfe-a075-6e58883637e0,2024-06-19,932.93,Home & Garden,Debit Card
879f0689-8c4b-444b-b592-a9c677a3d441,504a7535-c169-4d6f-99af-b0c16fe544b6,2023-05-17,480.07,Automotive,Bank Transfer
3ff07f9f-8d50-442d-b5b7-0d84510af6be,ea077240-5476-4663-afc4-0e67e6f01264,2022-12-15,618.79,Health & Beauty,Debit Card
6e820fd4-83e9-41c3-8c2a-4c39b93d9a22,96b8ae0a-894c-481e-85f0-4180b45d9ec5,2022-09-12,488.88,Uncategorized,Debit Card
79a5eedf-99cd-4151-9007-8d0904daf592,4a544171-dc0f-4446-9026-1b82d051ffd3,2022-12-22,215.62,Automotive,PayPal
e9307f9c-daa2-4aa6-b84b-d930400c11ef,5592a403-1712-42ee-8b26-679bbdbcfcf2,2023-10-19,371.77,Electronics,Debit Card
c100b7c6-1742-4247-b5a2-a5182e6ebe82,d6d29853-66c4-45e4-8667-162024ff4f6e,2024-02-16,164.82,Home & Garden,Debit Card
b836eea2-4914-429c-af83-8f51b24a8a5b,4af094f0-216e-4e17-8091-e97dc037eaa7,2022-11-16,489.79,Automotive,Debit Card
e9cae5d3-0e6e-4f3d-95db-26bb00753913,24db8c3a-c9cf-40b4-b69b-556bf06e1fe2,2023-12-12,228.48,Uncategorized,Bank Transfer
2ff0e505-c81a-4d59-8cb4-0f9fe40c0464,6458c89a-09c3-46d9-be1d-c022efb32d30,2024-05-31,685.13,Electronics,PayPal
ec58ff99-ede4-4b51-8b0c-efdbb61275a7,65520cc1-c798-4024-9caf-e1f893ef9cac,2022-11-18,184.02,Health & Beauty,PayPal
01264132-b542-471e-ba65-038975091843,0d5fc36a-4fe1-4c0b-9eb9-d4e382c886fc,2023-07-31,389.67,Automotive,Credit Card
0fb44d2e-abc4-4ada-8b93-d376da47e3b0,6a5413a8-40a2-476f-a667-ed2a602e3f96,2024-06-01,179.93,Automotive,Bank Transfer
086370e7-8884-47d7-89b0-776401a43e1c,652636b6-5c72-44e1-aefb-6adce412ee75,2023-12-05,0.0,Electronics,Debit Card
6cc1eaef-8496-4485-af7a-9812ccdac060,13b4f5d9-c42a-483a-8e8e-d0e45da688b7,2022-10-30,191.55,Health & Beauty,PayPal
999ad741-dfd2-46fe-afcb-7d1a3347c5c1,c718a192-92e2-4ab9-906f-81829d4c8172,2022-09-04,141.31,Health & Beauty,Debit Card
eec67dd0-87ec-4eab-8ed8-0f6bf5470c49,46c6ab77-7c7f-43c1-8cbb-3aff2de37a1b,2023-03-17,706.83,Home & Garden,PayPal
36b20be9-b317-4467-9456-27ce780f76fe,4181417f-50da-4b7a-882b-1a148cff3ac4,2024-04-13,76.61,Clothing,PayPal
868a390d-9cf4-4a35-b48c-4d2db6412b96,6b716f86-cb48-40de-a91d-d29270d663fd,2022-12-11,451.05,Health & Beauty,Debit Card
c085dc18-db0c-42ea-ae6e-0b3839bdd767,83b3d19c-6adb-4893-be8b-40f3e69e7e05,2022-11-29,436.8,Clothing,PayPal
8af27e3e-6225-43a1-b3b5-9a838531c97c,a3149ded-e237-4237-ad01-82f78f1e7f9e,2024-05-06,526.05,Automotive,PayPal
c655d6d2-58ed-4584-a015-4f280e2c192f,593413a4-ef36-4d60-b06d-0fd911bca581,2023-12-04,290.53,Electronics,Debit Card
68a177b8-97d6-4f8e-b9c3-d328f99ae6bc,c8a316f2-434f-4f65-8338-893d6df0fbc9,2023-04-30,436.53,Health & Beauty,Credit Card
c9c2a3f3-cd4f-4b17-ad7c-69fbccc2416e,c6ed463b-102c-42b6-b7fa-f14e8a52e889,2023-10-07,637.29,Uncategorized,Credit Card
0ab0e741-f4ad-4d82-92c4-b5055b5c5549,61ffb101-e872-42b3-be66-59936651e256,2023-09-21,238.38,Uncategorized,PayPal
9f682ebb-dc68-4d1a-a83a-4b1f74608578,fe4f4908-bece-4dd6-908b-9a0a84b9e117,2022-09-05,204.79,Health & Beauty,PayPal
521d871b-7afc-459e-b79b-9fa07501277d,1fd17e1d-d431-4b54-bd94-710eb07244e2,2023-12-04,489.79,Electronics,Debit Card
c18592c2-7f7e-4f3b-bc5b-2210b007a8f5,e5a6999b-34d3-4ab8-b894-430ac0e4daad,2023-11-15,48.51,Health & Beauty,PayPal
f0d87968-72cf-4817-b871-c8812a52c570,b290220b-0482-4d15-9db7-ff19138e23f0,2022-12-15,235.48,Uncategorized,Credit Card
378542a7-dd80-4639-b411-6a2fd45e9852,a9b6e7ed-91cc-461d-96be-7a5e4c312812,2022-07-16,489.79,Electronics,Debit Card
29b0d097-a024-4afe-9b54-cce47df42f6c,586c63b8-d8a5-4004-b5a7-a80dea51b57c,2023-05-19,278.73,Automotive,Credit Card
b01fc0f2-d8a1-47c1-a96f-5a9e8b2870a1,2c8a8971-f00f-44b6-93e4-6a4876e0389c,2022-11-05,489.79,Automotive,Bank Transfer
6cd42d95-7e8b-415c-bb5b-e083adbf74a5,56387f99-f7bb-4fd9-a676-3698a3c60d89,2023-05-24,944.44,Health & Beauty,Debit Card
fca77c16-5fd3-495f-bb00-a5c961504e5a,947586df-128c-43dc-8f57-8d2326437996,2024-01-06,429.2,Clothing,Debit Card
256c49b7-534c-463e-921f-3a43d55c0203,cfae19fa-9075-42ba-a1ea-6ff1ee545dd4,2023-04-25,271.59,Electronics,Debit Card
3c14e099-dc0a-4772-ae2d-524e33d81033,5d16d62a-503a-4364-820b-1a946f3af826,2024-02-27,13.6,Clothing,Credit Card
f56e56b7-bbde-455c-b570-61cd2005b4e4,f99eba1f-0092-4487-b753-9fce61e0ca26,2023-02-05,-100.0,Automotive,PayPal
66b56399-002c-42e1-8266-8c3e96e4a22a,2fab602a-d2e3-4a70-8dd7-8e9fa194ee2c,2022-09-14,894.62,Electronics,Bank Transfer
f6db05bc-e9ff-454c-983c-fc4a7fd13323,7f21fbe5-58be-4d37-9184-97c64c8cd5c1,2022-09-23,437.72,Electronics,Credit Card
0ad25f2c-6c04-4af7-8672-475375387a4d,0159db4d-229b-442f-a6bc-09229c2711c6,2023-06-02,31.36,Health & Beauty,Bank Transfer
f8c0198a-5f47-4bbf-b9e4-e8a4dbf4380c,99313785-10f7-4eda-bedc-1b9d3829af31,2023-09-06,62.83,Clothing,PayPal
9af03c6f-88de-4f43-9bc1-445104c6894b,3de6516b-4ac5-41a2-b622-fc8213d66060,2023-05-22,154.29,Clothing,Credit Card
a9afbefb-532c-4572-94ab-257bdbd4ca08,b798aed9-c97c-4105-afe7-42d31748e72c,2024-03-22,603.95,Electronics,Debit Card
9d25a4c2-9323-4df8-ab97-dbfdc89c7ee6,94f1a580-76bc-410f-82f9-b5b6a1533809,2024-03-13,965.56,Electronics,PayPal
c542f337-bd14-4d58-8ef4-e609830bf5c1,8d4e4bc8-818c-4c97-be9c-117537abb9e0,2023-04-02,153.02,Automotive,Debit Card
bdfb63af-d1a7-412c-8d2d-f80f6a26420f,5309390f-7465-40c2-8940-364c95e957ed,2024-04-16,993.7,Home & Garden,Bank Transfer
8ecb60d8-2993-4586-b0cd-41309f3e559b,390accbf-c794-4daa-893e-44b0900a72af,2022-10-28,742.26,Automotive,Bank Transfer
df8efbc2-afb8-4036-b764-ec5d26891ca3,1a48c38d-43c7-4db8-a3a0-29f6ce5a46d2,2022-09-06,970.59,Clothing,Credit Card
86f62a9f-e0c9-4904-a196-65218dc5cea5,8d70155c-ac55-4532-8f41-784f16205380,2023-06-27,488.23,Health & Beauty,Bank Transfer
65ebd3e8-3032-46c7-ae26-8fdcca6aae96,78645f70-c28a-40b7-9b9a-909ea57192ca,2024-04-29,232.98,Home & Garden,PayPal
f6cab49a-a8b5-42a8-92be-42e200212268,31e87b41-b066-4b3d-a231-27394c4ca557,2023-07-16,299.8,Electronics,PayPal
40b91e2f-7da8-48ea-97ec-f623cd22268f,796173f3-ebed-4816-9a17-33ad7f242c27,2023-01-07,209.46,Uncategorized,PayPal
a19141a4-b574-4bdc-a9b4-c05e8b2519f7,952adac7-c15e-47f0-ad86-aeb2205bea77,2023-01-01,34.0,Health & Beauty,Bank Transfer
0fb0bd8b-df5e-4029-be1f-b861d1ded562,0b6ea1ce-6fd7-43b5-bf19-283543f1e314,2024-03-09,55.69,Uncategorized,Bank Transfer
4702d3fc-a279-41fc-a3e1-9a643f76d8c6,84b895da-7e53-45c8-b449-89281eb4ec28,2024-05-24,289.95,Health & Beauty,PayPal
e7c7f991-9b89-485f-b2e1-216ac5c661a0,06c3e20f-8aec-446a-9153-cd00a88ac1e2,2022-12-23,489.79,Clothing,Bank Transfer
a8f82019-5586-46dc-87b2-3660e80ecd7d,09c6ac4d-2da0-4d56-8765-8c5cb8861997,2024-01-16,678.55,Clothing,Debit Card
f3387277-5484-4efc-8654-296b842463b9,2f40555a-864c-4fb4-a43b-a83a6a0b4c8e,2023-10-07,917.13,Clothing,Debit Card
0c4b59d3-f907-4240-8849-6d592af9f7f6,38b3df08-515f-4fc3-b517-b068d824248d,2023-07-26,876.04,Clothing,Debit Card
a27c9e64-5b69-40df-b523-2359497a0c00,ce23e0eb-c5d5-4eb0-8134-bc75c932c58f,2022-12-05,989.13,Home & Garden,Debit Card
856080d7-84d9-4b62-8824-4996673500b0,e796c3d0-57c5-448d-9048-4519fd7d9744,2023-04-04,998.13,Home & Garden,Bank Transfer
da8ca11e-3b75-42ed-9526-b7d5d6cfdb79,24aaca4f-cf9e-4915-8b91-3aa08df9f690,2023-04-04,396.75,Health & Beauty,PayPal
99220a1a-25ed-41a2-8156-541ea6ae971f,47b7d9a4-9566-4ac9-a80f-3c3e59a20d26,2023-03-12,127.15,Electronics,PayPal
ccbaf8a3-c12b-46ad-a994-dfbe60858b24,62160055-725b-47b4-89d5-dec5160cee40,2023-04-26,717.79,Automotive,Bank Transfer
8f61e984-4fa5-4941-95ee-e42c92758e02,55c9321e-2bfc-409c-822d-c10aee973cf0,2024-04-11,595.64,Clothing,Debit Card
7689da74-95f4-4977-a528-968d6e64235c,086182a1-f479-419a-9945-1741fdd59cb8,2023-01-12,543.74,Home & Garden,Debit Card
267bca9f-cc78-499d-9f07-a52a638c5d8c,400a77b3-9901-407d-9eff-77519e016a7c,2024-04-15,961.44,Health & Beauty,PayPal
7c31f87f-62b5-465d-aeb5-76d253d559eb,31d41f19-548d-48eb-bd31-513c084db798,2023-06-05,22.18,Home & Garden,Bank Transfer
9e5a62bf-b2cc-4743-b266-252c16a36f83,47ae8a05-513a-47b4-a769-478ef76d5132,2023-01-21,913.55,Home & Garden,Bank Transfer
840c5cf0-3fe7-40ee-8f3b-08c7c0dad3d1,51eb4e4e-1ea9-447b-94df-2cc74ba8edfd,2022-09-01,246.88,Home & Garden,Bank Transfer
42c67723-2085-4d2e-b237-fbfdfbdf9f3f,cea8223d-7a2f-4950-83b7-556ace66bccf,2022-11-02,149.37,Health & Beauty,Credit Card
14a794f8-2099-4aee-97e4-bdd3899994c6,f9f4580f-b675-4088-ab44-c1456fdb5cec,2023-08-03,752.09,Health & Beauty,Debit Card
f3f8dda4-749f-4890-b326-8d71bc938f73,f78aef6d-60d7-4ef5-a0ad-22e6e5e13e97,2024-06-19,151.49,Automotive,Bank Transfer
0d54a00f-7e0e-45e3-804d-5a43044cfa0b,3a4beabd-c42e-4d8c-955a-0a9ac654ffb0,2023-04-25,847.98,Home & Garden,PayPal
472dd3d5-946e-4c40-804d-110cc6faae1d,ec90ebcf-e212-4a39-a2c5-f40d6adf52e7,2024-04-30,749.94,Automotive,Credit Card
ae828d06-d474-4ec3-9327-0662508c9e6e,8cea5e5c-30b1-45e3-bc08-80bb853ab415,2023-05-24,786.57,Clothing,PayPal
6cc1eaef-8496-4485-af7a-9812ccdac060,39bfbc39-b9e1-42a1-8a0b-e9428dd0efcb,2023-05-16,104.07,Health & Beauty,Credit Card
78bee088-4d98-4eaf-ab74-cac78e41e898,51e72880-e8d7-4c7b-bb60-37e459dfd265,2022-10-29,464.46,Health & Beauty,Debit Card
fa34c74f-0db0-4879-9d53-d079f93b924d,96f419dd-22ab-4567-93d8-783ed48ba1e9,2022-11-08,973.75,Home & Garden,Bank Transfer
6ed32b2a-887d-4e4e-babd-2d6392fa060e,cedd31d6-7c32-45bb-9107-065a2e3aa6ba,2022-11-22,967.05,Clothing,Bank Transfer
929e20a0-f1e7-4130-ba19-3a420f2311ac,7f413cc7-3f24-4a32-9e14-ca060010707d,2023-03-04,870.46,Electronics,PayPal
808bfcb0-4e84-4357-8c71-5aca60952a06,65398f70-3bd8-43ee-91f8-cdbbe9d69287,2023-08-25,489.79,Health & Beauty,Credit Card
61566b24-0de9-47bd-aadd-0650b9646191,0924a23e-bb27-42df-ad35-f82f2bfde54d,2023-05-18,899.08,Electronics,PayPal
5cdc991a-892c-438b-8eb2-36454910a1a8,6678e896-43fb-4987-a1aa-60e16dab9e96,2024-03-17,135.31,Electronics,Credit Card
152fca0f-9095-4702-a079-a6a39a1ae04c,1a03e5ad-387c-42ba-9f6f-c703ec852254,2022-09-17,894.06,Uncategorized,Credit Card
41846ddf-f6d1-40ef-952b-652f8904d6ee,b39e827f-9a79-4d39-9c50-4b1357c3dc4e,2023-05-14,934.7,Home & Garden,Bank Transfer
ab87ecef-f7ea-49b0-8c50-c31442ad5c46,64138a25-3a63-41fd-aa81-f74231597191,2022-12-04,-100.0,Home & Garden,Debit Card
30ac13c2-740f-4650-a33b-2fe3c5a6adc2,d3700628-ce97-4994-8568-ef86ace0bb53,2024-04-01,489.79,Clothing,Bank Transfer
6685f2fb-41e7-48e5-80d0-8da360b791f1,9da76e9d-3804-49f0-96b4-056217265890,2024-05-28,489.79,Uncategorized,Bank Transfer
c9158142-8cc1-452d-9c32-5760943ded3d,6cf9b3d0-bda9-4486-8d2e-88522a19b40d,2023-02-10,822.19,Clothing,Credit Card
cfd54725-4901-4a70-862f-2da2113346cd,eedac967-3fb2-4523-aa67-88af093ced6e,2023-05-17,156.93,Electronics,Debit Card
1019ccad-cf57-45a4-935a-55a717cb0b19,e855a61e-85b5-46a3-ad7e-7fc0b3f85efe,2024-04-26,985.87,Health & Beauty,Debit Card
c955772a-d585-4042-9a3c-1409ac7f5a49,d4014e6c-4163-4f38-9b6b-8fe22975bce1,2023-04-02,37.17,Electronics,Credit Card
60b4f94b-9fe0-4851-82ea-64d10af847b8,20addce4-f624-4693-90de-1d92e0958be8,2022-08-30,498.05,Automotive,Debit Card
92d8fe98-faee-46c1-9fb3-b860fe226236,59b68b39-1f4f-4f40-9879-e745418364bd,2023-03-26,19.15,Health & Beauty,Bank Transfer
2172c7bf-0780-46ea-b512-112eff96c8c9,d8c8badb-0dcc-4c49-9a0d-edfd3f097983,2023-02-01,839.27,Home & Garden,Bank Transfer
7a2a204c-45c6-472b-81e1-3fcfdcaef417,3042cd0c-0a1a-4104-8313-0d3c6a5ea043,2024-01-05,660.43,Home & Garden,Debit Card
cd733ffe-4726-4d32-b2a8-06a86d0dfa20,4d36e0c1-8761-4703-9fce-e3219a7a4ae9,2023-08-07,888.24,Home & Garden,PayPal
18c03691-9a7c-4711-81f8-01d06c1cae4b,8a595516-776a-4300-a752-6c77968d2804,2023-12-19,371.95,Electronics,Bank Transfer
574f65fb-c9a3-49cd-87c0-c6beed1d13f2,88ef51ad-7314-4914-866c-9d74a0e61bf1,2023-02-10,934.74,Health & Beauty,PayPal
54a57437-221b-427f-a8ed-3c7bb3530388,0bb8b91a-122d-4199-87bb-19285088d42b,2023-03-29,489.79,Electronics,Debit Card
3d921b43-7411-4048-a294-c1f40ff81a30,29f3f7cc-0df8-4ab1-9b7e-448a1a16a58a,2024-01-24,942.71,Home & Garden,PayPal
56a1a6d5-3e94-4e3f-aa56-2d6c0dcad380,f7ee786b-9cfb-4af1-8dfb-3113bc11c86e,2022-09-19,471.75,Home & Garden,Debit Card
e8de7d84-5ca6-40a2-8b3f-27cda500b8d9,115263ea-ce07-4348-9f16-2ec3e851e7cf,2023-12-19,10.9,Clothing,Bank Transfer
4a8ebbc3-f442-46ee-ae83-476b6767802c,fe7aab54-fb14-4ca1-a96f-a1db19d1494a,2023-11-18,74.25,Electronics,PayPal
1f5c5adc-e909-470d-b426-2e128b353d04,5d241d88-45fa-44dd-80e3-5c541581498d,2022-09-22,473.81,Health & Beauty,Debit Card
e4f5c19b-60e0-4e10-9735-88d05adf0667,1db4ac9f-31f0-442b-b027-f0d8df2273a8,2023-08-27,823.58,Clothing,Credit Card
5304fc02-34ca-4162-9284-3b42e90f3bce,321e3e27-da76-4319-bacf-a44fe11040dd,2023-09-18,751.04,Automotive,PayPal
88efac91-e005-417f-bc9e-57a5deb7f746,4068de4e-f367-4470-ba76-81a884b95dab,2023-03-17,836.35,Automotive,Credit Card
4daabb30-a613-4170-bdb6-b79e45d9856b,92af329c-f3d5-4397-b059-397c5e707113,2023-11-28,593.64,Electronics,Bank Transfer
